,entry,name
1692,"It is called “The Walking Jungle.” If a head grows too big, it falls off and becomes an EXEGGCUTE.",exeggutor
1693,"It is called “The Walking Jungle.” If a head grows too big, it falls off and becomes an Exeggcute.",exeggutor
1694,Each of its heads has its own will. They use telepathy to discuss their plans before coming to a joint decision.,exeggutor
1695,"When the time comes, one of its three heads falls off. Before long, the fallen head grows into an Exeggcute.",exeggutor
1696,"It engages its enemies using psychic powers. Each of its three heads fires off psychokinetic energy, tripling its power.",exeggutor
1697,"it originally came from the tropics. Its heads steadily grow larger from exposure to strong sunlight. It is said that when the heads fall off, they group together to form Exeggcute.",exeggutor
1698,"Each of its three heads has its own thoughts. When they want to go in different directions, it becomes unable to move.",exeggutor
1699,Its cries are very noisy. This is because each of the three heads thinks about whatever it likes.,exeggutor
1700,Each of Exeggutor’s three heads is thinking different thoughts. The three don’t seem to be very interested in one another.,exeggutor
1701,"When they work together, Exeggutor’s three heads can put out powerful psychic energy. Cloudy days make this Pokémon sluggish.",exeggutor
1702,"It is called the Walking Jungle. If a head grows too big, it falls off and becomes an Exeggcute.",exeggutor
1703,"Because it never removes its skull helmet, no one has ever seen this POKéMON’s real face.",cubone
1704,Wears the skull of its deceased mother. Its cries echo inside the skull and come out as a sad melody.,cubone
1705,"If it is sad or lonely, the skull it wears shakes, and emits a plaintive and mournful sound.",cubone
1706,"It always wears the skull of its dead mother, so no one has any idea what its hidden face looks like.",cubone
1707,"It lost its mother after its birth. It wears its mother’s skull, never revealing its true face.",cubone
1708,"it pines for the mother it will never see again. Seeing a likeness of its mother in the full moon, it cries. The stains on the skull the POKéMON wears are made by the tears it sheds.",cubone
1709,"It pines for the mother it will never see again. Seeing a likeness of its mother in the full moon, it cries. The stains on the skull it wears are from its tears.",cubone
1710,"It wears the skull of its dead mother on its head. When it becomes lonesome, it is said to cry loudly.",cubone
1711,"When it thinks of its dead mother, it cries. Its crying makes the skull it wears rattle hollowly.",cubone
1712,"If it is sad or lonely, the skull it wears shakes and emits a plaintive and mournful sound.",cubone
1713,"When it thinks of its deceased mother, it weeps loudly. Mandibuzz that hear its cries will attack it from the air.",cubone
1714,"The skull it wears on its head is that of its dead mother. According to some, it will evolve when it comes to terms with the pain of her death.",cubone
1715,"At night, it weeps loudly for its dead mother, but those cries only attract its natural enemy—Mandibuzz.",cubone
1716,"it pines for the mother it will never see again. Seeing a likeness of its mother in the full moon, it cries. The stains on the skull the Pokémon wears are made by the tears it sheds.",cubone
1717,"It wears its mother’s skull on its head, so no one knows what its bare face looks like. However, it’s clear that it’s always crying.",cubone
1718,"When the memory of its departed mother brings it to tears, its cries echo mournfully within the skull it wears on its head.",cubone
1719,"This Pokémon wears the skull of its deceased mother. Sometimes Cubone’s dreams make it cry, but each tear it sheds makes it stronger.",cubone
1720,The bone it holds is its key weapon. It throws the bone skillfully like a boomerang to KO targets.,marowak
1721,"Small and weak, this POKéMON is adept with its bone club. It has grown more vicious over the ages.",marowak
1722,It has been seen pounding boulders with the bone it carries in order to tap out messages to others.,marowak
1723,"It collects bones from an unknown place. A it graveyard exists somewhere in the world, rumors say.",marowak
1724,Somewhere in the world is a cemetery just for MAROWAK. It gets its bones from those graves.,marowak
1725,it is the evolved form of a CUBONE that has overcome its sadness at the loss of its mother and grown tough. This POKéMON’s tempered and hardened spirit is not easily broken.,marowak
1726,A it is the evolved form of a CUBONE that has grown tough by overcoming the grief of losing its mother. Its tempered and hardened spirit is not easily broken.,marowak
1727,It is small and was originally very weak. Its temperament turned ferocious when it began using bones.,marowak
1728,"From its birth, this savage Pokémon constantly holds bones. It is skilled in using them as weapons.",marowak
1729,It collects bones from an unknown place. Some whisper that a it graveyard exists somewhere in the world.,marowak
1730,"Originally, it was weak and timid. After evolution, its temperament becomes violent, and it begins to wield bones as weapons.",marowak
1731,"This Pokémon is out for vengeance on its natural enemy, Mandibuzz. It throws bones like boomerangs to try to take it down.",marowak
1732,It throws bones at Mandibuzz to knock it down. It’s thought that it is trying to avenge its parent.,marowak
1733,it is the evolved form of a Cubone that has overcome its sadness at the loss of its mother and grown tough. This Pokémon’s tempered and hardened spirit is not easily broken.,marowak
1734,They thump their bones rhythmically to communicate among themselves. There are nearly 50 different rhythmic patterns.,marowak
1735,"Small and weak, this Pokémon is adept with its bone club. It has grown more vicious over the ages.",marowak
1736,"This Pokémon overcame its sorrow to evolve a sturdy new body. it faces its opponents bravely, using a bone as a weapon.",marowak
1737,"When this Pokémon evolved, the skull of its mother fused to it. Marowak’s temperament also turned vicious at the same time.",marowak
1738,The bones it uses have been in its possession since it was born. It has a ferocious nature.,marowak
1739,"When in a hurry, its legs lengthen progressively. It runs smoothly with extra long, loping strides.",hitmonlee
1740,"When kicking, the sole of its foot turns as hard as a diamond on impact and destroys its enemy.",hitmonlee
1741,This amazing POKéMON has an awesome sense of balance. It can kick in succession from any position.,hitmonlee
1742,"If it starts kicking repeatedly, both legs will stretch even longer to strike a fleeing foe.",hitmonlee
1743,It is also called the Kick Master. It uses its elastic legs to execute every known kick.,hitmonlee
1744,"HITMONLEE’s legs freely contract and stretch. Using these springlike legs, it bowls over foes with devastating kicks. After battle, it rubs down its legs and loosens the muscles to overcome fatigue.",hitmonlee
